date,temperature_2m,relative_humidity_2m,solar_radiation,wind_speed_10m
2014-01-01,22.96,89.24,3.3245,2.75
2014-01-02,23.71,89.08,4.422,3.34
2014-01-03,22.95,87.23,4.1117,2.86
2014-01-04,22.69,86.6,5.2817,2.27
2014-01-05,23.2,88.15,5.1994,2.98
2014-01-06,22.7,89.3,4.4172,2.81
2014-01-07,21.8,90.59,2.095,2.83
2014-01-08,22.56,91.2,2.7842,3.03
2014-01-09,22.37,92.45,2.2541,4.31
2014-01-10,21.87,93.68,1.8221,4.78
2014-01-11,21.84,94.52,1.6534,4.72
2014-01-12,22.33,94.87,1.9644,5.71
2014-01-13,22.99,91.48,2.7074,5.0
2014-01-14,23.27,92.88,1.428,4.44
2014-01-15,22.12,95.63,2.6342,4.35
2014-01-16,21.98,94.61,2.9095,3.87
2014-01-17,22.29,97.09,2.2526,6.85
2014-01-18,22.95,95.11,2.2963,4.68
2014-01-19,21.89,95.76,0.5614,4.33
2014-01-20,21.88,94.94,0.3838,3.6
2014-01-21,22.1,95.18,2.9846,2.6
2014-01-22,22.29,92.27,2.8022,2.89
2014-01-23,21.37,95.88,3.6862,3.67
2014-01-24,20.69,92.14,3.9974,3.94
2014-01-25,20.12,87.29,5.4096,2.99
2014-01-26,20.1,86.82,5.2212,2.18
2014-01-27,20.92,88.63,2.7708,3.14
2014-01-28,20.94,86.74,5.6854,2.54
2014-01-29,20.88,88.4,4.0135,3.59
2014-01-30,21.24,89.87,3.9698,3.83
2014-01-31,21.27,95.04,2.6131,3.72
2014-02-01,23.31,88.82,5.3364,2.23
2014-02-02,23.18,83.07,5.2598,1.4
2014-02-03,23.73,81.0,6.1046,1.3
2014-02-04,23.24,83.76,5.8637,2.14
2014-02-05,23.31,86.37,5.1168,3.11
2014-02-06,22.98,86.19,5.8879,3.25
2014-02-07,22.12,92.18,2.3546,3.3
2014-02-08,23.21,92.22,3.4644,2.8
2014-02-09,22.77,91.71,3.0497,2.92
2014-02-10,23.55,88.56,2.4749,2.14
2014-02-11,22.94,89.72,4.0853,2.69
2014-02-12,22.18,90.61,4.5535,3.22
2014-02-13,22.15,91.59,3.259,2.88
2014-02-14,21.8,92.01,3.6782,3.24
2014-02-15,21.74,88.61,3.2064,3.26
2014-02-16,21.74,87.84,4.4256,3.46
2014-02-17,21.95,87.54,4.4354,3.14
2014-02-18,21.24,86.43,6.1414,2.77
2014-02-19,21.03,83.8,6.2758,2.36
2014-02-20,20.36,86.86,6.0139,2.65
2014-02-21,20.68,84.27,4.3025,3.21
2014-02-22,21.11,85.54,6.3552,3.21
2014-02-23,21.22,85.28,4.2055,3.78
2014-02-24,21.17,85.19,6.0593,3.24
2014-02-25,21.68,86.37,6.024,2.73
2014-02-26,22.58,87.1,5.0851,2.8
2014-02-27,22.95,86.36,5.5416,3.17
2014-02-28,22.69,86.43,5.8781,2.98
2014-03-01,22.84,87.64,6.5971,2.66
2014-03-02,22.76,82.03,7.0805,2.03
2014-03-03,22.79,84.49,5.4204,2.12
2014-03-04,22.45,85.55,6.0732,2.68
2014-03-05,21.71,84.74,6.6854,2.62
2014-03-06,21.46,85.37,5.3474,3.07
2014-03-07,21.49,83.27,6.1253,3.02
2014-03-08,21.89,84.34,6.239,3.23
2014-03-09,21.87,85.05,6.4025,2.9
2014-03-10,21.91,85.01,5.6525,3.29
2014-03-11,22.29,89.38,4.0094,3.9
2014-03-12,24.32,87.02,4.2091,4.26
2014-03-13,24.39,86.64,3.8659,2.94
2014-03-14,23.71,86.81,5.2771,3.07
2014-03-15,23.42,85.7,5.3693,3.72
2014-03-16,22.85,84.6,5.8973,4.04
2014-03-17,23.05,87.27,2.7238,4.01
2014-03-18,22.92,88.47,4.849,3.29
2014-03-19,23.22,90.08,2.5013,2.87
2014-03-20,22.86,90.23,3.5796,3.3
2014-03-21,22.81,96.57,2.3724,4.18
2014-03-22,22.96,94.24,3.179,3.07
2014-03-23,23.11,91.9,4.8888,1.69
2014-03-24,23.18,88.36,5.3117,2.61
2014-03-25,23.82,86.45,5.0189,2.98
2014-03-26,24.05,83.8,5.953,2.93
2014-03-27,23.98,86.59,5.4427,2.84
2014-03-28,23.78,83.89,6.5678,2.91
2014-03-29,24.38,84.51,5.4439,2.42
2014-03-30,24.16,86.43,4.7146,2.27
2014-03-31,24.14,82.57,6.6967,2.32
2014-04-01,24.01,83.28,6.8448,2.08
2014-04-02,23.47,82.36,6.7567,2.53
2014-04-03,23.42,83.52,6.9434,2.57
2014-04-04,23.62,84.75,6.186,2.86
2014-04-05,23.48,82.32,6.9826,3.05
2014-04-06,23.64,85.3,5.7538,2.97
2014-04-07,23.12,85.99,5.0712,2.79
2014-04-08,22.22,89.25,3.5686,1.93
2014-04-09,22.22,91.85,4.7208,2.54
2014-04-10,22.89,89.04,4.5252,2.38
2014-04-11,22.93,87.5,5.8956,1.93
2014-04-12,22.58,91.08,4.2694,2.38
2014-04-13,23.09,92.4,3.9794,2.86
2014-04-14,23.31,92.54,2.4679,3.53
2014-04-15,22.95,94.89,3.2875,3.07
2014-04-16,24.56,87.35,3.5059,1.56
2014-04-17,24.42,82.83,4.6152,1.44
2014-04-18,24.25,87.78,5.8406,1.6
2014-04-19,24.78,84.78,6.3317,2.13
2014-04-20,24.51,86.46,6.2868,1.85
2014-04-21,25.09,84.85,6.5717,1.91
2014-04-22,24.57,84.83,5.7473,2.09
2014-04-23,23.64,86.9,5.5044,0.96
2014-04-24,24.62,83.32,6.365,1.82
2014-04-25,25.06,83.13,6.8321,2.0
2014-04-26,24.19,76.12,6.581,2.19
2014-04-27,24.63,82.29,6.5182,2.09
2014-04-28,24.8,80.16,6.4109,1.96
2014-04-29,25.45,79.42,5.8529,1.51
2014-04-30,25.34,78.54,6.4517,1.61
2014-05-01,25.46,76.53,6.5189,1.5
2014-05-02,25.2,77.91,6.6754,2.31
2014-05-03,24.72,79.59,6.8194,2.48
2014-05-04,24.97,80.73,6.863,2.58
2014-05-05,24.88,83.79,6.0497,2.37
2014-05-06,25.71,82.27,6.3192,2.71
2014-05-07,25.83,80.12,6.666,2.17
2014-05-08,25.25,82.16,5.1511,2.01
2014-05-09,24.82,81.8,5.3006,2.28
2014-05-10,24.84,80.24,5.0282,1.85
2014-05-11,24.54,80.92,6.1375,2.56
2014-05-12,25.03,81.52,6.4022,2.24
2014-05-13,24.87,80.36,5.0978,2.01
2014-05-14,24.72,84.42,5.543,0.97
2014-05-15,25.46,81.14,6.1481,1.39
2014-05-16,24.18,89.2,4.6279,1.51
2014-05-17,25.34,82.22,5.2126,1.92
2014-05-18,24.85,83.67,5.7242,2.25
2014-05-19,24.97,85.22,5.4478,2.08
2014-05-20,25.03,83.91,4.8727,1.15
2014-05-21,24.61,87.11,5.7341,1.26
2014-05-22,24.86,80.89,5.2358,1.24
2014-05-23,25.2,80.89,5.2123,1.62
2014-05-24,25.23,83.08,5.5608,1.82
2014-05-25,24.84,85.09,5.1259,1.86
2014-05-26,25.57,80.78,6.27,1.91
2014-05-27,25.93,82.62,5.6546,0.98
2014-05-28,25.31,85.83,5.1533,1.25
2014-05-29,24.85,88.08,5.574,1.45
2014-05-30,25.12,83.73,4.739,1.55
2014-05-31,25.13,81.82,5.1214,1.53
2014-06-01,24.91,82.12,5.2519,1.31
2014-06-02,25.91,79.96,5.7461,1.26
2014-06-03,25.81,82.0,5.0748,1.38
2014-06-04,24.96,87.78,5.2966,1.08
2014-06-05,25.67,81.96,5.4271,0.87
2014-06-06,25.65,83.33,4.7494,0.9
2014-06-07,25.55,86.83,6.0043,1.8
2014-06-08,26.3,81.22,5.9465,0.93
2014-06-09,26.09,82.27,5.0513,1.03
2014-06-10,25.76,84.95,4.997,1.09
2014-06-11,25.01,86.39,5.497,0.69
2014-06-12,24.17,89.63,5.4262,2.08
2014-06-13,23.96,88.63,5.1139,1.9
2014-06-14,24.55,85.31,5.257,1.94
2014-06-15,24.97,81.78,4.8276,1.24
2014-06-16,25.77,78.13,5.2274,1.32
2014-06-17,24.45,85.03,3.6094,1.48
2014-06-18,24.44,79.48,4.4573,1.16
2014-06-19,25.06,81.58,5.6081,1.81
2014-06-20,23.94,84.73,5.5685,1.88
2014-06-21,23.41,87.25,3.006,1.6
2014-06-22,23.64,85.49,4.8782,1.32
2014-06-23,24.51,77.38,6.3552,1.76
2014-06-24,25.14,77.22,6.0799,1.36
2014-06-25,24.17,87.23,3.1831,1.88
2014-06-26,23.35,88.51,4.7846,2.29
2014-06-27,24.36,84.49,6.3026,2.1
2014-06-28,24.06,87.46,5.406,1.71
2014-06-29,23.66,83.94,4.7347,2.17
2014-06-30,23.09,87.55,4.3183,2.35
2014-07-01,22.75,92.1,4.4076,2.62
2014-07-02,23.08,89.28,3.8741,2.53
2014-07-03,23.37,90.89,4.253,2.34
2014-07-04,24.04,85.44,4.4028,2.27
2014-07-05,23.99,85.94,4.1786,2.07
2014-07-06,23.79,84.99,4.7998,2.35
2014-07-07,23.82,86.51,4.8132,2.66
2014-07-08,24.22,82.52,4.5252,2.26
2014-07-09,24.16,84.47,5.2752,1.68
2014-07-10,24.44,85.52,5.4074,1.54
2014-07-11,23.8,88.96,5.4204,1.34
2014-07-12,24.33,85.48,5.0798,0.98
2014-07-13,23.88,89.22,5.3741,2.02
2014-07-14,23.19,92.49,4.7525,2.46
2014-07-15,23.15,90.96,3.0,3.55
2014-07-16,24.05,84.05,5.1883,2.32
2014-07-17,24.81,81.47,6.1966,1.67
2014-07-18,23.75,84.03,5.1139,1.91
2014-07-19,22.4,91.89,2.3981,3.5
2014-07-20,21.68,91.71,2.1876,4.76
2014-07-21,23.85,80.53,5.1072,3.98
2014-07-22,24.42,78.97,6.0912,3.15
2014-07-23,24.42,79.91,5.9875,1.87
2014-07-24,23.65,86.24,4.7578,1.81
2014-07-25,22.72,87.12,4.3133,1.84
2014-07-26,21.99,94.58,2.6969,3.4
2014-07-27,21.57,91.47,2.6364,3.39
2014-07-28,22.77,84.05,4.253,3.45
2014-07-29,23.36,84.4,4.5038,3.28
2014-07-30,23.88,84.08,4.5449,2.51
2014-07-31,24.97,79.99,5.0765,2.03
2014-08-01,25.16,79.79,6.1162,1.32
2014-08-02,25.01,82.78,5.3422,1.33
2014-08-03,23.7,84.75,5.5214,1.82
2014-08-04,23.91,82.4,5.6294,1.42
2014-08-05,24.54,82.83,5.1658,1.58
2014-08-06,25.14,82.35,5.7439,0.58
2014-08-07,24.58,84.31,5.7754,1.36
2014-08-08,24.98,80.9,6.1354,1.28
2014-08-09,25.18,79.47,6.48,1.12
2014-08-10,25.28,78.92,6.6247,1.15
2014-08-11,25.47,78.45,6.3271,0.99
2014-08-12,24.39,87.0,4.9906,1.44
2014-08-13,24.13,82.92,5.5133,1.2
2014-08-14,23.7,84.33,4.2533,1.65
2014-08-15,23.34,88.04,4.7371,1.54
2014-08-16,23.81,86.96,4.6159,1.94
2014-08-17,24.29,84.47,5.1516,1.38
2014-08-18,24.0,85.12,5.4317,1.3
2014-08-19,25.07,80.34,6.7522,1.31
2014-08-20,24.32,86.55,4.8818,1.56
2014-08-21,23.51,91.34,5.3952,1.91
2014-08-22,24.49,85.56,5.6141,1.81
2014-08-23,24.78,81.66,6.2364,1.07
2014-08-24,24.63,84.04,5.951,1.1
2014-08-25,23.58,85.81,4.5586,1.64
2014-08-26,22.73,89.55,4.9411,1.46
2014-08-27,22.5,92.82,5.934,2.04
2014-08-28,23.34,81.52,4.5298,1.18
2014-08-29,23.71,85.77,4.9565,1.38
2014-08-30,23.54,86.39,6.096,1.45
2014-08-31,22.19,93.41,4.3114,2.46
2014-09-01,21.93,90.96,2.7929,2.65
2014-09-02,23.31,86.7,5.6772,2.71
2014-09-03,23.39,90.0,5.3702,2.84
2014-09-04,22.89,89.99,4.2946,3.5
2014-09-05,23.43,84.61,4.7232,2.59
2014-09-06,24.47,81.95,5.501,1.42
2014-09-07,24.06,84.0,5.0602,1.35
2014-09-08,22.7,90.14,3.2347,1.82
2014-09-09,23.39,86.2,4.9291,2.37
2014-09-10,24.04,78.99,6.7147,1.1
2014-09-11,23.66,83.97,6.1721,1.43
2014-09-12,22.59,89.44,3.5189,2.64
2014-09-13,22.31,90.41,3.1558,3.56
2014-09-14,23.86,79.51,4.7242,2.78
2014-09-15,24.6,77.29,5.1214,0.87
2014-09-16,23.56,87.15,5.9522,1.98
2014-09-17,22.24,93.93,1.8235,2.38
2014-09-18,22.86,90.14,2.965,2.78
2014-09-19,23.7,82.21,5.8049,1.85
2014-09-20,24.13,80.45,6.3264,1.22
2014-09-21,24.25,83.05,5.0726,1.17
2014-09-22,22.91,87.12,4.9747,1.65
2014-09-23,23.79,83.95,6.3818,1.53
2014-09-24,24.5,83.2,5.5843,1.19
2014-09-25,23.58,93.07,4.2727,2.31
2014-09-26,23.91,89.49,4.3147,2.18
2014-09-27,24.05,86.66,4.8948,1.48
2014-09-28,23.65,88.18,4.3366,1.91
2014-09-29,23.36,86.52,5.6623,1.94
2014-09-30,23.46,88.42,5.8939,2.16
2014-10-01,23.53,88.57,5.3479,2.52
2014-10-02,23.53,88.21,5.1989,2.86
2014-10-03,23.34,89.28,5.5898,2.85
2014-10-04,23.61,87.67,4.0046,2.76
2014-10-05,23.55,87.73,3.9998,2.33
2014-10-06,23.07,91.19,4.6226,1.95
2014-10-07,22.88,92.89,3.8834,2.94
2014-10-08,23.42,89.62,3.9665,3.35
2014-10-09,23.23,86.78,3.8782,4.55
2014-10-10,23.28,84.81,3.4409,4.51
2014-10-11,23.59,81.62,3.1246,2.88
2014-10-12,24.01,81.31,5.5303,1.95
2014-10-13,24.38,85.45,5.9002,1.77
2014-10-14,23.85,79.24,5.3424,1.54
2014-10-15,23.56,81.27,4.517,1.81
2014-10-16,23.61,87.17,5.1264,1.59
2014-10-17,23.66,89.51,6.011,1.55
2014-10-18,24.53,84.75,5.8826,1.47
2014-10-19,23.15,89.42,2.6645,1.75
2014-10-20,24.52,84.34,5.8915,1.42
2014-10-21,23.91,86.11,5.6539,1.02
2014-10-22,24.3,82.75,5.539,1.54
2014-10-23,23.88,87.74,4.6901,1.61
2014-10-24,24.39,85.05,4.1179,1.82
2014-10-25,24.02,85.46,5.0098,1.73
2014-10-26,24.45,83.7,5.5469,1.47
2014-10-27,24.01,85.01,5.0688,1.86
2014-10-28,24.09,85.0,5.741,2.25
2014-10-29,24.06,85.88,4.967,1.73
2014-10-30,23.29,87.73,3.1567,1.84
2014-10-31,23.81,87.16,5.003,1.69
2014-11-01,24.15,84.97,3.8918,1.39
2014-11-02,24.23,85.48,3.51,1.1
2014-11-03,24.64,84.94,4.3222,1.35
2014-11-04,24.41,85.92,4.0558,1.29
2014-11-05,23.29,90.24,4.3642,2.35
2014-11-06,23.02,87.52,4.1448,2.56
2014-11-07,23.11,86.62,5.3777,2.45
2014-11-08,23.71,85.04,5.9664,2.07
2014-11-09,23.79,86.31,5.3038,2.07
2014-11-10,23.93,87.03,5.387,2.55
2014-11-11,23.51,83.94,5.5661,2.42
2014-11-12,23.37,87.58,5.4259,2.15
2014-11-13,22.86,86.23,4.7894,1.64
2014-11-14,24.0,82.4,4.8607,1.5
2014-11-15,23.87,86.81,5.4612,2.29
2014-11-16,23.7,88.31,4.1885,2.58
2014-11-17,24.3,82.7,5.8135,2.12
2014-11-18,24.44,82.12,5.574,1.68
2014-11-19,24.1,86.15,5.5378,2.37
2014-11-20,24.28,85.06,4.6344,1.84
2014-11-21,24.58,83.15,5.8193,1.79
2014-11-22,24.17,84.31,5.7454,1.95
2014-11-23,23.97,86.92,5.4523,2.28
2014-11-24,24.27,86.15,5.4785,2.02
2014-11-25,23.6,89.45,4.3915,2.18
2014-11-26,23.47,94.48,1.698,2.65
2014-11-27,23.88,90.18,3.6074,3.35
2014-11-28,23.87,85.94,4.6579,2.89
2014-11-29,22.75,90.28,2.9369,2.64
2014-11-30,23.59,89.73,3.119,3.14
2014-12-01,23.93,83.71,4.7611,1.98
2014-12-02,23.08,87.64,4.1882,2.76
2014-12-03,23.04,84.88,4.7239,2.11
2014-12-04,23.37,87.11,4.6949,1.53
2014-12-05,23.26,88.41,3.8141,3.07
2014-12-06,22.73,92.06,3.8498,4.41
2014-12-07,22.34,87.32,4.6762,3.33
2014-12-08,23.89,77.67,5.6731,1.56
2014-12-09,24.38,83.52,5.7523,1.41
2014-12-10,24.26,84.19,5.5462,2.68
2014-12-11,23.67,84.43,5.4691,2.5
2014-12-12,23.61,84.9,4.8017,2.5
2014-12-13,22.47,89.63,5.1566,2.21
2014-12-14,23.52,83.52,5.377,2.13
2014-12-15,23.47,85.66,5.2982,3.05
2014-12-16,22.57,89.06,3.6886,3.09
2014-12-17,23.35,87.85,3.079,2.73
2014-12-18,23.32,88.99,3.4068,3.85
2014-12-19,23.29,91.81,2.6676,3.34
2014-12-20,23.68,87.62,4.5005,2.77
2014-12-21,24.24,87.1,4.5206,2.73
2014-12-22,23.7,92.33,4.1215,3.2
2014-12-23,24.57,86.79,4.9356,3.63
2014-12-24,24.3,87.85,5.0287,3.5
2014-12-25,23.38,92.57,3.9802,3.09
2014-12-26,23.32,88.03,3.8904,3.11
2014-12-27,23.07,91.18,3.1205,3.82
2014-12-28,22.77,95.31,1.0932,3.7
2014-12-29,22.92,97.37,0.7394,7.86
2014-12-30,23.77,89.72,3.9442,1.81
2014-12-31,23.48,88.47,4.9049,2.31
2015-01-01,23.83,85.96,4.3774,2.85
2015-01-02,22.71,88.44,3.8086,3.51
2015-01-03,23.28,88.2,5.2493,3.11
2015-01-04,23.28,88.3,4.8043,3.28
2015-01-05,23.17,93.53,1.4849,2.89
2015-01-06,23.23,91.04,4.0438,3.61
2015-01-07,22.75,93.84,2.6186,3.49
2015-01-08,23.09,92.48,1.9985,3.77
2015-01-09,22.2,92.63,1.1909,3.56
2015-01-10,20.95,89.03,4.2062,3.69
2015-01-11,21.35,88.21,4.5787,2.84
2015-01-12,21.44,93.48,3.2395,2.98
2015-01-13,22.43,87.26,4.6486,2.78
2015-01-14,23.04,88.12,3.6785,2.82
2015-01-15,21.87,90.13,4.2636,2.7
2015-01-16,22.0,92.1,3.6415,3.37
2015-01-17,22.33,92.33,2.9477,3.52
2015-01-18,23.49,86.55,4.8192,1.07
2015-01-19,23.92,85.74,4.4551,0.76
2015-01-20,23.62,87.29,4.8691,1.34
2015-01-21,23.45,84.84,4.2396,1.88
2015-01-22,23.5,83.62,4.4803,1.77
2015-01-23,23.16,86.56,4.7954,2.28
2015-01-24,22.49,90.86,2.7929,3.35
2015-01-25,23.02,86.33,5.64,3.61
2015-01-26,22.58,90.01,1.5886,3.33
2015-01-27,22.89,87.65,5.2723,2.34
2015-01-28,22.92,86.79,5.4382,2.19
2015-01-29,23.0,87.31,5.5836,2.62
2015-01-30,23.05,88.48,4.3411,3.61
2015-01-31,21.11,87.47,5.3213,3.71
2015-02-01,21.1,89.74,4.661,3.65
2015-02-02,21.36,94.32,1.8914,3.97
2015-02-03,21.86,89.14,3.1255,4.14
2015-02-04,21.19,85.5,5.8385,3.46
2015-02-05,21.38,86.16,5.7456,3.09
2015-02-06,21.42,84.3,5.7317,2.83
2015-02-07,22.02,84.64,5.9314,2.79
2015-02-08,22.88,86.45,4.5086,2.76
2015-02-09,22.25,88.04,5.016,2.31
2015-02-10,22.45,87.68,5.2896,2.57
2015-02-11,23.21,84.99,5.6762,1.93
2015-02-12,23.19,85.54,5.4746,1.85
2015-02-13,23.2,85.81,4.9867,1.87
2015-02-14,23.26,85.13,5.2608,2.89
2015-02-15,22.97,84.66,5.689,3.59
2015-02-16,21.57,84.35,5.7142,3.44
2015-02-17,21.35,82.95,6.5225,3.06
2015-02-18,21.81,84.85,4.6574,3.27
2015-02-19,22.16,84.68,4.8466,3.55
2015-02-20,22.13,83.7,4.817,3.81
2015-02-21,21.77,83.31,5.2164,3.45
2015-02-22,20.94,81.71,6.2633,3.18
2015-02-23,21.23,86.36,4.5708,2.88
2015-02-24,22.85,85.81,3.5208,2.22
2015-02-25,23.26,83.57,4.751,2.55
2015-02-26,22.86,84.07,5.6306,3.16
2015-02-27,22.06,83.49,5.9122,3.66
2015-02-28,23.18,83.82,5.8711,3.75
2015-03-01,22.59,83.23,6.431,3.27
2015-03-02,22.53,84.0,5.4924,3.03
2015-03-03,23.45,82.94,5.2848,2.5
2015-03-04,23.16,82.98,6.3538,3.17
2015-03-05,22.26,81.54,5.9806,3.18
2015-03-06,23.07,82.93,5.3762,2.95
2015-03-07,21.9,81.63,5.6998,3.21
2015-03-08,22.07,84.46,3.8386,3.81
2015-03-09,21.88,81.53,6.3048,2.97
2015-03-10,20.96,79.69,6.259,3.22
2015-03-11,21.92,81.2,6.7097,3.67
2015-03-12,22.27,83.57,6.019,3.3
2015-03-13,22.6,84.17,4.0927,3.52
2015-03-14,22.71,80.63,5.8418,3.15
2015-03-15,22.85,80.29,6.4006,3.28
2015-03-16,22.35,79.42,6.54,2.39
2015-03-17,22.0,77.9,6.8664,2.01
2015-03-18,22.48,73.98,6.9718,1.57
2015-03-19,23.39,68.81,6.9331,1.6
2015-03-20,24.38,69.35,7.1722,1.4
2015-03-21,24.86,75.5,7.1503,1.49
2015-03-22,24.31,75.11,7.0469,1.92
2015-03-23,23.86,75.72,6.7685,2.56
2015-03-24,23.44,81.44,4.7796,3.64
2015-03-25,23.56,78.64,5.1588,3.96
2015-03-26,23.65,78.04,6.2688,3.99
2015-03-27,23.55,75.95,6.7615,4.15
2015-03-28,23.87,78.22,5.5459,3.44
2015-03-29,24.19,78.18,5.1682,3.63
2015-03-30,24.71,81.47,5.2759,3.38
2015-03-31,24.56,79.41,5.7809,3.39
2015-04-01,24.15,77.25,6.4351,2.82
2015-04-02,24.02,78.5,6.6125,2.48
2015-04-03,24.66,74.59,6.6768,1.93
2015-04-04,25.57,74.6,6.2422,1.23
2015-04-05,25.6,76.79,6.3518,1.69
2015-04-06,24.49,78.66,6.4334,3.1
2015-04-07,24.07,76.23,6.559,3.4
2015-04-08,23.93,77.18,6.1366,2.73
2015-04-09,23.55,79.12,6.8424,2.61
2015-04-10,24.33,76.28,7.1431,2.69
2015-04-11,24.26,74.05,7.0666,2.85
2015-04-12,24.84,79.22,6.7229,3.11
2015-04-13,24.97,77.85,4.9582,2.2
2015-04-14,25.61,75.66,6.2484,1.79
2015-04-15,25.14,79.07,6.0895,2.72
2015-04-16,24.53,77.41,5.2171,3.2
2015-04-17,24.39,84.09,2.6563,2.58
2015-04-18,24.56,84.87,6.0019,2.21
2015-04-19,25.44,77.46,7.0142,2.08
2015-04-20,25.54,75.01,7.0001,2.05
2015-04-21,24.83,73.68,6.5578,2.41
2015-04-22,24.64,76.86,6.6336,3.24
2015-04-23,24.45,73.8,7.2113,3.12
2015-04-24,25.04,75.97,6.4591,2.85
2015-04-25,24.98,77.71,5.5968,2.89
2015-04-26,24.82,76.92,6.282,2.57
2015-04-27,24.62,79.73,5.8942,2.06
2015-04-28,25.73,74.21,6.5602,2.0
2015-04-29,24.91,75.55,6.2263,1.59
2015-04-30,25.5,76.21,5.4878,1.77
2015-05-01,25.72,78.77,5.6006,1.52
2015-05-02,25.39,83.11,5.6268,1.57
2015-05-03,24.78,83.85,4.9183,0.94
2015-05-04,25.24,82.36,4.9742,1.71
2015-05-05,24.74,81.42,6.6612,1.69
2015-05-06,25.36,73.58,5.9964,1.84
2015-05-07,24.9,79.28,6.1733,1.41
2015-05-08,24.6,75.82,6.3401,1.93
2015-05-09,25.9,70.93,5.6794,1.53
2015-05-10,24.61,85.4,5.7991,1.71
2015-05-11,25.54,80.32,5.1794,1.87
2015-05-12,26.04,76.48,6.4805,2.92
2015-05-13,25.34,72.98,6.9847,2.71
2015-05-14,25.56,72.67,6.8354,2.55
2015-05-15,25.42,75.18,6.2578,2.37
2015-05-16,25.98,71.85,6.1603,2.03
2015-05-17,25.41,73.47,5.8013,1.53
2015-05-18,25.74,77.13,4.8415,1.58
2015-05-19,24.56,83.86,4.507,1.54
2015-05-20,26.18,75.87,6.023,1.41
2015-05-21,26.44,75.98,6.4226,1.64
2015-05-22,26.32,73.02,6.5222,1.64
2015-05-23,26.3,74.62,5.9722,1.14
2015-05-24,25.54,78.21,6.3665,1.77
2015-05-25,26.05,74.25,5.9918,0.99
2015-05-26,26.8,69.58,6.0725,1.56
2015-05-27,26.1,69.59,5.7979,1.61
2015-05-28,25.92,72.28,5.6414,1.71
2015-05-29,26.46,71.27,4.6238,1.6
2015-05-30,26.14,73.47,6.0149,1.51
2015-05-31,25.98,74.05,5.4955,1.15
2015-06-01,25.95,77.81,4.7513,1.75
2015-06-02,25.57,77.97,5.8622,1.79
2015-06-03,24.53,85.87,5.4305,1.56
2015-06-04,25.29,80.32,5.3611,1.5
2015-06-05,25.6,78.68,4.7506,0.77
2015-06-06,25.28,83.27,4.8398,0.99
2015-06-07,26.02,77.85,5.5925,1.39
2015-06-08,26.39,76.03,6.3274,1.84
2015-06-09,25.4,79.62,4.6447,1.47
2015-06-10,24.18,85.35,5.003,1.45
2015-06-11,25.22,77.47,5.4958,1.71
2015-06-12,26.0,74.4,6.3379,1.39
2015-06-13,24.97,80.77,5.0006,1.24
2015-06-14,25.9,78.37,5.3839,1.3
2015-06-15,24.89,86.84,4.9334,1.33
2015-06-16,24.7,85.17,4.6584,1.17
2015-06-17,23.41,91.89,4.9776,1.66
2015-06-18,23.74,86.63,2.5632,1.8
2015-06-19,23.22,90.03,3.9166,2.28
2015-06-20,23.73,88.25,5.67,2.17
2015-06-21,24.08,84.34,5.7662,1.86
2015-06-22,23.53,83.6,3.4882,1.52
2015-06-23,22.48,88.7,3.5935,1.63
2015-06-24,22.24,89.16,2.3971,1.7
2015-06-25,23.06,86.76,2.2385,2.02
2015-06-26,22.29,91.8,3.0499,2.26
2015-06-27,23.23,87.42,4.8324,1.64
2015-06-28,23.27,84.75,4.6145,2.09
2015-06-29,23.5,86.6,2.4912,3.02
2015-06-30,22.85,88.87,4.3927,2.7
2015-07-01,23.41,88.63,3.5297,2.57
2015-07-02,22.9,88.55,3.0996,2.98
2015-07-03,23.02,83.95,3.5218,3.56
2015-07-04,23.55,84.28,3.529,3.35
2015-07-05,23.98,82.75,4.7083,3.46
2015-07-06,24.43,80.8,4.3877,2.53
2015-07-07,25.02,80.98,4.8036,2.44
2015-07-08,24.11,84.44,4.795,2.52
2015-07-09,24.18,84.65,4.7436,2.61
2015-07-10,24.14,83.65,4.0776,2.77
2015-07-11,24.27,80.74,4.7479,2.24
2015-07-12,24.9,75.7,6.2165,1.53
2015-07-13,25.48,75.95,6.415,0.78
2015-07-14,25.79,76.68,6.1682,1.1
2015-07-15,26.09,74.79,6.3576,0.75
2015-07-16,25.84,73.86,6.7836,0.55
2015-07-17,25.32,77.7,6.2045,0.98
2015-07-18,25.38,74.14,6.0137,0.97
2015-07-19,24.99,77.42,6.1176,1.08
2015-07-20,25.14,76.72,5.6846,1.37
2015-07-21,24.81,81.99,5.2286,2.09
2015-07-22,22.98,85.89,5.239,1.83
2015-07-23,24.72,78.84,5.7787,0.85
2015-07-24,24.22,81.4,5.1588,0.7
2015-07-25,24.96,77.28,6.0917,1.26
2015-07-26,24.23,79.98,5.0218,1.66
2015-07-27,23.31,84.7,4.9344,1.66
2015-07-28,24.1,85.17,5.3455,1.61
2015-07-29,24.13,83.58,5.5114,1.57
2015-07-30,23.65,83.45,5.4528,1.39
2015-07-31,23.98,83.63,4.2931,1.46
2015-08-01,23.88,85.31,4.9092,1.67
2015-08-02,23.87,80.07,4.992,1.28
2015-08-03,23.64,87.85,4.6188,2.17
2015-08-04,23.72,88.52,4.9332,2.49
2015-08-05,23.21,86.56,4.0435,2.83
2015-08-06,23.36,86.2,2.497,3.44
2015-08-07,24.01,82.25,5.1442,3.53
